graph,alpha_log2,eps_log2,alpha,eps,n,edges,status,triv,lvl0_over_eps,W_push,W_WY,W_target,E_expansions,tightenings,winner,ratio_to_target,err_push_over_eps,err_wy_over_eps,push_maxrd_over_eps,const_push,const_wy,wy_S,wy_volS,wy_nnzlu,wy_C_adj,wy_R_adj,wy_C_rec,wy_C_resp,push_C_adj,push_R_adj,n_push,wall_push,wall_wy
spider,-11,-6,0.00048828125,0.015625,1457,1456,ok,1,0.08844507828049314,128,54,2896.3093757400984,1,0,WY,0.018644417082067172,0.08394627520207702,0.08462333434134367,0.9591077915320846,0.0009765625,0.01318359375,1,16,2,16,16,16,6,48,80,36,0.0,0.0
spider,-11,-7,0.00048828125,0.0078125,2913,2912,ok,1,0.08844507828049229,256,102,5792.618751480197,1,0,WY,0.01760861613306344,0.08394627520207618,0.08462333434134281,0.9591077915320847,0.0009765625,0.0062255859375,1,32,2,32,32,32,6,96,160,68,0.0,0.001
spider,-11,-8,0.00048828125,0.00390625,5825,5824,ok,1,0.08844507828049324,512,198,11585.237502960394,1,0,WY,0.017090715658561576,0.08394627520207712,0.08462333434134388,0.9591077915320847,0.0009765625,0.003021240234375,1,64,2,64,64,64,6,192,320,132,0.0,0.0
spider,-11,-9,0.00048828125,0.001953125,11649,11648,ok,1,0.08844507828049235,1024,390,23170.475005920787,1,0,WY,0.01683176542131064,0.08394627520207623,0.08462333434134298,0.9591077915320847,0.0009765625,0.00148773193359375,1,128,2,128,128,128,6,384,640,260,0.0,0.001
spider,-11,-10,0.00048828125,0.0009765625,23297,23296,ok,1,0.08844507828049421,2048,774,46340.950011841574,1,0,WY,0.016702290302685177,0.0839462752020781,0.08462333434134468,0.9591077915320791,0.0009765625,0.0007381439208984375,1,256,2,256,256,256,6,768,1280,516,0.0,0.001
spider,-11,-11,0.00048828125,0.00048828125,46593,46592,ok,1,0.08844507828049206,4096,1542,92681.90002368315,1,0,WY,0.016637552743372443,0.08394627520207595,0.08462333434134317,0.9591077915320776,0.0009765625,0.0003676414489746094,1,512,2,512,512,512,6,1536,2560,1028,0.0,0.001
spider,-11,-12,0.00048828125,0.000244140625,93185,93184,ok,1,0.08844507828049163,8192,3078,185363.8000473663,1,0,WY,0.016605183963716075,0.08394627520207552,0.08462333434134435,0.9591077915320776,0.0009765625,0.00018346309661865234,1,1024,2,1024,1024,1024,6,3072,5120,2052,0.0,0.002
spider,-11,-13,0.00048828125,0.0001220703125,186369,186368,ok,1,0.0884450782804944,16384,6150,370727.6000947326,1,0,WY,0.016588999573887892,0.0839462752020783,0.0846233343413456,0.9591077915320776,0.0009765625,9.164214134216309e-05,1,2048,2,2048,2048,2048,6,6144,10240,4100,0.001,0.003
spider,-12,-3,0.000244140625,0.125,257,256,ok,1,0.06254191958664355,16,12,512.0,1,0,WY,0.0234375,0.060291883242788655,0.06061886313711324,0.9600223092702485,0.00048828125,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider,-12,-4,0.000244140625,0.0625,513,512,ok,1,0.06254191958664461,32,18,1024.0,1,0,WY,0.017578125,0.06029188324278971,0.06061886313711429,0.9600223092702485,0.00048828125,0.0703125,1,4,2,4,4,4,6,12,20,12,0.0,0.0
spider,-12,-5,0.000244140625,0.03125,1025,1024,ok,1,0.06254191958664401,64,30,2048.0,1,0,WY,0.0146484375,0.06029188324278911,0.06061886313711369,0.9600223092702485,0.00048828125,0.029296875,1,8,2,8,8,8,6,24,40,20,0.0,0.0
spider,-12,-6,0.000244140625,0.015625,2049,2048,ok,1,0.0625419195866447,128,54,4096.0,1,0,WY,0.01318359375,0.06029188324278981,0.060618863137114384,0.9600223092702482,0.00048828125,0.01318359375,1,16,2,16,16,16,6,48,80,36,0.0,0.0
spider,-12,-7,0.000244140625,0.0078125,4097,4096,ok,1,0.06254191958664382,256,102,8192.0,1,0,WY,0.012451171875,0.06029188324278892,0.06061886313711351,0.960022309270248,0.00048828125,0.0062255859375,1,32,2,32,32,32,6,96,160,68,0.0,0.0
spider,-12,-8,0.000244140625,0.00390625,8193,8192,ok,1,0.06254191958664436,512,198,16384.0,1,0,WY,0.0120849609375,0.06029188324278946,0.06061886313711412,0.960022309270248,0.00048828125,0.003021240234375,1,64,2,64,64,64,6,192,320,132,0.0,0.0
spider,-12,-9,0.000244140625,0.001953125,16385,16384,ok,1,0.06254191958664475,1024,390,32768.0,1,0,WY,0.01190185546875,0.06029188324278985,0.06061886313711455,0.960022309270248,0.00048828125,0.00148773193359375,1,128,2,128,128,128,6,384,640,260,0.0,0.001
spider,-12,-10,0.000244140625,0.0009765625,32769,32768,ok,1,0.0625419195866438,2048,774,65536.0,1,0,WY,0.011810302734375,0.060291883242788905,0.060618863137113524,0.960022309270248,0.00048828125,0.0007381439208984375,1,256,2,256,256,256,6,768,1280,516,0.0,0.001
spider,-12,-11,0.000244140625,0.00048828125,65537,65536,ok,1,0.06254191958664447,4096,1542,131072.0,1,0,WY,0.0117645263671875,0.06029188324278957,0.060618863137114544,0.960022309270248,0.00048828125,0.0003676414489746094,1,512,2,512,512,512,6,1536,2560,1028,0.0,0.002
spider,-12,-12,0.000244140625,0.000244140625,131073,131072,ok,1,0.06254191958664435,8192,3078,262144.0,1,0,WY,0.01174163818359375,0.060291883242789446,0.06061886313711549,0.960022309270248,0.00048828125,0.00018346309661865234,1,1024,2,1024,1024,1024,6,3072,5120,2052,0.0,0.002
spider,-12,-13,0.000244140625,0.0001220703125,262145,262144,skip-size,,,,,,,,,,,,,,,,,,,,,,,,,,
spider,-13,-3,0.0001220703125,0.125,363,362,ok,1,0.04422385046253843,16,12,724.0773439350246,1,0,WY,0.01657281518405971,0.04309867354478579,0.04325796689532139,0.9604798204890133,0.000244140625,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider,-13,-4,0.0001220703125,0.0625,725,724,ok,1,0.044223850462538766,32,18,1448.1546878700492,1,0,WY,0.012429611388044782,0.04309867354478612,0.0432579668953217,0.9604798204890133,0.000244140625,0.0703125,1,4,2,4,4,4,6,12,20,12,0.0,0.0
spider,-13,-5,0.0001220703125,0.03125,1449,1448,ok,1,0.04422385046253883,64,30,2896.3093757400984,1,0,WY,0.010358009490037318,0.043098673544786185,0.043257966895321784,0.9604798204890133,0.000244140625,0.029296875,1,8,2,8,8,8,6,24,40,20,0.0,0.001
spider,-13,-6,0.0001220703125,0.015625,2897,2896,ok,1,0.04422385046253908,128,54,5792.618751480197,1,0,WY,0.009322208541033586,0.043098673544786435,0.043257966895322034,0.9604798204890133,0.000244140625,0.01318359375,1,16,2,16,16,16,6,48,80,36,0.0,0.001
spider,-13,-7,0.0001220703125,0.0078125,5793,5792,ok,1,0.04422385046253801,256,102,11585.237502960394,1,0,WY,0.00880430806653172,0.04309867354478537,0.04325796689532097,0.9604798204890133,0.000244140625,0.0062255859375,1,32,2,32,32,32,6,96,160,68,0.0,0.001
spider,-13,-8,0.0001220703125,0.00390625,11585,11584,ok,1,0.0442238504625386,512,198,23170.475005920787,1,0,WY,0.008545357829280788,0.043098673544785956,0.04325796689532154,0.9604798204890133,0.000244140625,0.003021240234375,1,64,2,64,64,64,6,192,320,132,0.0,0.001
spider,-13,-9,0.0001220703125,0.001953125,23169,23168,ok,1,0.044223850462538475,1024,390,46340.950011841574,1,0,WY,0.00841588271065532,0.04309867354478583,0.04325796689532157,0.9604798204890133,0.000244140625,0.00148773193359375,1,128,2,128,128,128,6,384,640,260,0.0,0.001
spider,-13,-10,0.0001220703125,0.0009765625,46337,46336,ok,1,0.044223850462538614,2048,774,92681.90002368315,1,0,WY,0.008351145151342589,0.04309867354478597,0.04325796689532171,0.9604798204890133,0.000244140625,0.0007381439208984375,1,256,2,256,256,256,6,768,1280,516,0.0,0.001
spider,-13,-11,0.0001220703125,0.00048828125,92673,92672,ok,1,0.04422385046253829,4096,1542,185363.8000473663,1,0,WY,0.008318776371686222,0.043098673544785644,0.04325796689532132,0.9604798204890133,0.000244140625,0.0003676414489746094,1,512,2,512,512,512,6,1536,2560,1028,0.0,0.002
spider,-13,-12,0.0001220703125,0.000244140625,185345,185344,ok,1,0.044223850462538905,8192,3078,370727.6000947326,1,0,WY,0.008302591981858037,0.04309867354478625,0.043257966895322846,0.9604798204890357,0.000244140625,0.00018346309661865234,1,1024,2,1024,1024,1024,6,3072,5120,2052,0.0,0.003
spider,-13,-13,0.0001220703125,0.0001220703125,370689,370688,skip-size,,,,,,,,,,,,,,,,,,,,,,,,,,
spider,-14,-3,6.103515625e-05,0.125,513,512,ok,1,0.031270970035383906,16,12,1024.0,1,0,WY,0.01171875,0.030708341884467385,0.030786476471327942,0.9607086392052082,0.0001220703125,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider,-14,-4,6.103515625e-05,0.0625,1025,1024,ok,1,0.031270970035383226,32,18,2048.0,1,0,WY,0.0087890625,0.030708341884466705,0.03078647647132724,0.9607086392052082,0.0001220703125,0.0703125,1,4,2,4,4,4,6,12,20,12,0.0,0.0
spider,-14,-5,6.103515625e-05,0.03125,2049,2048,ok,1,0.03127097003538298,64,30,4096.0,1,0,WY,0.00732421875,0.030708341884466462,0.030786476471326995,0.9607086392052082,0.0001220703125,0.029296875,1,8,2,8,8,8,6,24,40,20,0.0,0.0
spider,-14,-6,6.103515625e-05,0.015625,4097,4096,ok,1,0.03127097003538344,128,54,8192.0,1,0,WY,0.006591796875,0.03070834188446692,0.030786476471327474,0.9607086392052082,0.0001220703125,0.01318359375,1,16,2,16,16,16,6,48,80,36,0.0,0.0
spider,-14,-7,6.103515625e-05,0.0078125,8193,8192,ok,1,0.0312709700353828,256,102,16384.0,1,0,WY,0.0062255859375,0.03070834188446628,0.030786476471326825,0.9607086392052082,0.0001220703125,0.0062255859375,1,32,2,32,32,32,6,96,160,68,0.0,0.0
spider,-14,-8,6.103515625e-05,0.00390625,16385,16384,ok,1,0.03127097003538309,512,198,32768.0,1,0,WY,0.00604248046875,0.030708341884466566,0.030786476471327113,0.9607086392052082,0.0001220703125,0.003021240234375,1,64,2,64,64,64,6,192,320,132,0.0,0.001
spider,-14,-9,6.103515625e-05,0.001953125,32769,32768,ok,1,0.03127097003538266,1024,390,65536.0,1,0,WY,0.005950927734375,0.030708341884466136,0.0307864764713267,0.960708639205211,0.0001220703125,0.00148773193359375,1,128,2,128,128,128,6,384,640,260,0.0,0.001
spider,-14,-10,6.103515625e-05,0.0009765625,65537,65536,ok,1,0.03127097003538304,2048,774,131072.0,1,0,WY,0.0059051513671875,0.030708341884466517,0.03078647647132723,0.9607086392052118,0.0001220703125,0.0007381439208984375,1,256,2,256,256,256,6,768,1280,516,0.0,0.001
spider,-14,-11,6.103515625e-05,0.00048828125,131073,131072,ok,1,0.031270970035381776,4096,1542,262144.0,1,0,WY,0.00588226318359375,0.03070834188446525,0.030786476471326107,0.9607086392052148,0.0001220703125,0.0003676414489746094,1,512,2,512,512,512,6,1536,2560,1028,0.0,0.003
spider,-14,-12,6.103515625e-05,0.000244140625,262145,262144,skip-size,,,,,,,,,,,,,,,,,,,,,,,,,,
spider,-14,-13,6.103515625e-05,0.0001220703125,524289,524288,skip-size,,,,,,,,,,,,,,,,,,,,,,,,,,
spider2,-2,-3,0.25,0.125,9,8,ok,0,2.0006097560975604,8,12,16.0,1,0,push,0.5,0.6256097560975604,0.6676829268292678,0.94921875,0.25,0.1875,1,2,2,2,2,2,6,6,2,4,0.0,0.0
spider2,-2,-4,0.25,0.0625,9,8,ok,0,4.001219512195121,14,56,32.0,2,0,push,0.4375,0.6612536918826208,0.44999999999999946,0.798431396484375,0.21875,0.21875,3,6,10,6,6,8,36,6,8,7,0.0,0.001
spider2,-2,-5,0.25,0.03125,17,16,ok,0,4.001219512195121,28,100,64.0,2,0,push,0.4375,0.6612536918826208,0.44999999999999973,0.798431396484375,0.21875,0.09765625,5,12,18,12,12,16,60,12,16,11,0.0,0.001
spider2,-2,-6,0.25,0.015625,33,32,ok,0,4.001219512195121,56,188,128.0,2,0,push,0.4375,0.6612536918826208,0.44999999999999973,0.798431396484375,0.21875,0.0458984375,9,24,34,24,24,32,108,24,32,19,0.0,0.001
spider2,-2,-7,0.25,0.0078125,65,64,ok,0,4.001219512195121,112,364,256.0,2,0,push,0.4375,0.6612536918826208,0.4499999999999998,0.798431396484375,0.21875,0.022216796875,17,48,66,48,48,64,204,48,64,35,0.0,0.001
spider2,-2,-8,0.25,0.00390625,129,128,ok,0,4.001219512195121,224,716,512.0,2,0,push,0.4375,0.6612536918826208,0.4499999999999998,0.798431396484375,0.21875,0.01092529296875,33,96,130,96,96,128,396,96,128,67,0.0,0.001
spider2,-2,-9,0.25,0.001953125,257,256,ok,0,4.001219512195121,448,1420,1024.0,2,0,push,0.4375,0.6612536918826208,0.44999999999999996,0.798431396484375,0.21875,0.0054168701171875,65,192,258,192,192,256,780,192,256,131,0.0,0.001
spider2,-2,-10,0.25,0.0009765625,513,512,ok,0,4.001219512195121,896,2828,2048.0,2,0,push,0.4375,0.6612536918826208,0.4500000000000001,0.798431396484375,0.21875,0.002696990966796875,129,384,514,384,384,512,1548,384,512,259,0.0,0.002
spider2,-2,-11,0.25,0.00048828125,1025,1024,ok,0,4.001219512195133,1792,5644,4096.0,2,0,push,0.4375,0.6612536918826333,0.45000000000000223,0.798431396484375,0.21875,0.0013456344604492188,257,768,1026,768,768,1024,3084,768,1024,515,0.0,0.003
spider2,-2,-12,0.25,0.000244140625,2049,2048,ok,0,4.001219512195412,3584,11276,8192.0,2,0,push,0.4375,0.6612536918829122,0.4500000000000324,0.798431396484375,0.21875,0.0006721019744873047,513,1536,2050,1536,1536,2048,6156,1536,2048,1027,0.0,0.004
spider2,-2,-13,0.25,0.0001220703125,4097,4096,ok,0,4.001219512194056,7168,22540,16384.0,2,0,push,0.4375,0.6612536918815559,0.4499999999998799,0.798431396484375,0.21875,0.00033587217330932617,1025,3072,4098,3072,3072,4096,12300,3072,4096,2051,0.0,0.01
spider2,-3,-3,0.125,0.125,13,12,ok,0,1.4146119385949891,10,12,22.62741699796952,1,0,push,0.4419417382415922,0.5313721925012391,0.6759296353364145,0.8381500244140625,0.15625,0.1875,1,2,2,2,2,2,6,6,4,5,0.0,0.0
spider2,-3,-4,0.125,0.0625,13,12,ok,0,2.8292238771899783,30,66,45.25483399593904,3,1,push,0.6629126073623883,0.6092349015721616,0.646985675968726,0.7925267529008124,0.234375,0.2578125,3,6,10,6,8,10,42,10,20,15,0.0,0.001
spider2,-3,-5,0.125,0.03125,19,18,ok,0,3.7722985029199716,60,78,90.50966799187808,2,0,push,0.6629126073623883,0.6552113245727431,0.862647567958302,0.8101065756990216,0.234375,0.076171875,4,9,14,9,9,12,48,15,45,27,0.0,0.001
spider2,-3,-6,0.125,0.015625,37,36,ok,0,3.7722985029199734,120,144,181.01933598375615,2,0,push,0.6629126073623883,0.6552113245727444,0.8626475679583026,0.8101065756990212,0.234375,0.03515625,7,18,26,18,18,24,84,30,90,48,0.0,0.001
spider2,-3,-7,0.125,0.0078125,67,66,ok,0,4.11523473045815,220,254,362.0386719675123,2,0,push,0.6076698900821893,0.714775990442992,0.941070074136329,0.8837526280352959,0.21484375,0.0155029296875,12,33,46,33,33,44,144,55,165,83,0.0,0.001
spider2,-3,-8,0.125,0.00390625,139,138,ok,0,3.9363114813077926,460,518,724.0773439350246,2,0,push,0.6352912487222888,0.6836987734672104,0.9001539839564892,0.8453286007294138,0.224609375,0.007904052734375,24,69,94,69,69,92,288,115,345,167,0.0,0.001
spider2,-3,-9,0.125,0.001953125,271,270,ok,0,4.023785069781302,900,1002,1448.1546878700492,2,0,push,0.6214805694022391,0.6988920795442612,0.9201574058221899,0.8641136807456224,0.2197265625,0.00382232666015625,46,135,182,135,135,180,552,225,675,321,0.0,0.001
spider2,-3,-10,0.125,0.0009765625,547,546,ok,0,3.9795676514320535,1820,2014,2896.3093757400984,2,0,push,0.628385909062264,0.6912119468020137,0.9100457859779899,0.8546179260121587,0.22216796875,0.0019207000732421875,92,273,366,273,273,364,1104,455,1365,643,0.0,0.002
spider2,-3,-11,0.125,0.00048828125,1087,1086,ok,0,4.0015542130421835,3620,3994,5792.618751480197,2,0,push,0.6249332392322515,0.6950307973368346,0.915073663248587,0.8593395720122237,0.220947265625,0.0009522438049316406,182,543,726,543,543,724,2184,905,2715,1273,0.0,0.002
spider2,-3,-12,0.125,0.000244140625,2173,2172,ok,0,4.001554213042162,7240,7976,11585.237502960394,2,0,push,0.6249332392322515,0.6950307973368599,0.9150736632485972,0.8593395720122252,0.220947265625,0.0004754066467285156,363,1086,1450,1086,1086,1448,4356,1810,5430,2540,0.0,0.003
spider2,-3,-13,0.125,0.0001220703125,4345,4344,ok,0,4.0015542130421276,14480,15940,23170.475005920787,2,0,push,0.6249332392322515,0.6950307973368144,0.9150736632485735,0.8593395720122343,0.220947265625,0.00023752450942993164,725,2172,2898,2172,2172,2896,8700,3620,10860,5074,0.0,0.006
spider2,-4,-3,0.0625,0.125,17,16,ok,0,1.0005643811996296,16,12,32.0,1,0,WY,0.375,0.46406956175223146,0.600639632026247,0.74765580939129,0.125,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider2,-4,-4,0.0625,0.0625,17,16,ok,0,2.0011287623992593,46,148,64.0,5,2,push,0.71875,0.6134908981313822,0.4347347822633348,0.8580074360040872,0.1796875,0.578125,5,10,18,10,14,22,102,10,36,23,0.0,0.001
spider2,-4,-5,0.0625,0.03125,17,16,ok,0,4.002257524798519,106,138,128.0,4,1,push,0.828125,0.7536662390916844,0.8694695645266696,0.9470867353016322,0.20703125,0.134765625,5,10,18,10,12,20,96,14,92,53,0.0,0.001
spider2,-4,-6,0.0625,0.015625,33,32,ok,0,4.0022575247985195,212,252,256.0,4,1,push,0.828125,0.7536662390916853,0.86946956452667,0.9470867353016323,0.20703125,0.0615234375,9,20,34,20,24,40,168,28,184,95,0.0,0.001
spider2,-4,-7,0.0625,0.0078125,65,64,ok,0,4.00225752479852,424,480,512.0,4,1,push,0.828125,0.7536662390916853,0.86946956452667,0.9470867353016326,0.20703125,0.029296875,17,40,66,40,48,80,312,56,368,179,0.0,0.002
spider2,-4,-8,0.0625,0.00390625,129,128,ok,0,4.002257524798518,848,936,1024.0,4,1,push,0.828125,0.7536662390916864,0.8694695645266703,0.9470867353016316,0.20703125,0.0142822265625,33,80,130,80,96,160,600,112,736,347,0.0,0.002
spider2,-4,-9,0.0625,0.001953125,257,256,ok,0,4.002257524798518,1696,1848,2048.0,4,1,push,0.828125,0.753666239091686,0.8694695645266703,0.9470867353016332,0.20703125,0.007049560546875,65,160,258,160,192,320,1176,224,1472,683,0.0,0.003
spider2,-4,-10,0.0625,0.0009765625,513,512,ok,0,4.002257524798519,3392,3672,4096.0,4,1,push,0.828125,0.7536662390916875,0.8694695645266706,0.9470867353016315,0.20703125,0.00350189208984375,129,320,514,320,384,640,2328,448,2944,1355,0.0,0.002
spider2,-4,-11,0.0625,0.00048828125,1025,1024,ok,0,4.002257524798518,6784,7320,8192.0,4,1,push,0.828125,0.7536662390916886,0.8694695645266706,0.947086735301633,0.20703125,0.0017452239990234375,257,640,1026,640,768,1280,4632,896,5888,2699,0.0,0.003
spider2,-4,-12,0.0625,0.000244140625,2049,2048,ok,0,4.002257524798523,13568,14616,16384.0,4,1,push,0.828125,0.7536662390916982,0.8694695645266746,0.9470867353016331,0.20703125,0.0008711814880371094,513,1280,2050,1280,1536,2560,9240,1792,11776,5387,0.0,0.006
spider2,-4,-13,0.0625,0.0001220703125,4097,4096,ok,0,4.002257524798522,27136,29208,32768.0,4,1,push,0.828125,0.7536662390917148,0.8694695645266799,0.9470867353016295,0.20703125,0.00043523311614990234,1025,2560,4098,2560,3072,5120,18456,3584,23552,10763,0.0,0.01
spider2,-5,-3,0.03125,0.125,23,22,ok,1,0.7076522898195119,16,12,45.25483399593904,1,0,WY,0.26516504294495535,0.42972612516938646,0.4952427601304482,0.8491433877570671,0.0625,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider2,-5,-4,0.03125,0.0625,23,22,ok,0,1.4153045796390238,56,12,90.50966799187808,1,0,WY,0.13258252147247768,0.6199935276521233,0.9904855202608964,0.9427000900030909,0.109375,0.046875,1,2,2,2,2,2,6,10,46,28,0.0,0.0
spider2,-5,-5,0.03125,0.03125,23,22,ok,0,2.8306091592780476,218,248,181.01933598375615,6,2,push,1.204291236708339,0.651653062681657,0.6822077427869137,0.8706104998717712,0.212890625,0.2421875,7,14,26,14,18,36,180,18,200,109,0.0,0.002
spider2,-5,-6,0.03125,0.015625,34,33,ok,0,3.774145545704066,441,630,362.0386719675123,7,2,push,1.2181019160283886,0.7449700854055716,0.6407585141219867,0.9242299410618505,0.21533203125,0.15380859375,13,27,50,27,36,93,474,33,408,210,0.0,0.003
spider2,-5,-7,0.03125,0.0078125,67,66,ok,0,3.77414554570407,882,1218,724.0773439350246,7,2,push,1.2181019160283886,0.7449700854055741,0.6407585141219874,0.9242299410618509,0.21533203125,0.0743408203125,25,54,98,54,72,186,906,66,816,399,0.0,0.003
spider2,-5,-8,0.03125,0.00390625,122,121,ok,0,4.117249686222618,1837,2198,1448.1546878700492,7,2,push,1.2685108955465703,0.7286457418242285,0.6990092881330763,0.8669482707502743,0.2242431640625,0.033538818359375,45,99,178,99,132,341,1626,121,1716,815,0.0,0.002
spider2,-5,-9,0.03125,0.001953125,254,253,ok,0,3.9382388302998943,4002,4550,2896.3093757400984,7,2,push,1.3817584659709783,0.6726915840933535,0.6686175799533771,0.9770476377771181,0.2442626953125,0.01735687255859375,93,207,370,207,276,713,3354,253,3749,1749,0.0,0.003
spider2,-5,-10,0.03125,0.0009765625,496,495,ok,0,4.025755248751009,7740,8862,5792.618751480197,7,2,push,1.336183224214814,0.6860702863092709,0.683475748396787,0.8505360634357394,0.2362060546875,0.008451461791992188,181,405,722,405,540,1395,6522,495,7245,3354,0.0,0.004
spider2,-5,-11,0.03125,0.00048828125,1002,1001,ok,0,3.9815161800834065,15652,17878,11585.237502960394,7,2,push,1.3510297044838675,0.6785310523937929,0.6759650258869319,0.8411895132880909,0.23883056640625,0.004262447357177734,365,819,1458,819,1092,2821,13146,1001,14651,6758,0.0,0.005
spider2,-5,-12,0.03125,0.000244140625,1992,1991,ok,0,4.003513507045194,31132,35518,23170.475005920787,7,2,push,1.3436064643493408,0.6822798427385277,0.6796996392896216,0.8458369691626043,0.237518310546875,0.0021170377731323242,725,1629,2898,1629,2172,5611,26106,1991,29141,13418,0.0,0.01
spider2,-5,-13,0.03125,0.0001220703125,3983,3982,ok,0,4.003513507045193,62264,70994,46340.950011841574,7,2,push,1.3436064643493408,0.6822798427385188,0.6796996392896254,0.8458369691626121,0.237518310546875,0.0010578930377960205,1449,3258,5794,3258,4344,11222,52170,3982,58282,26812,0.0,0.016
spider2,-6,-3,0.015625,0.125,33,32,ok,1,0.5003217486175592,16,12,64.0,1,0,WY,0.1875,0.3588493674567209,0.3892208517482754,0.9037073481014204,0.03125,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider2,-6,-4,0.015625,0.0625,33,32,ok,0,1.0006434972351184,104,12,128.0,1,0,WY,0.09375,0.504130673982097,0.7784417034965508,0.8406762603070854,0.1015625,0.046875,1,2,2,2,2,2,6,14,90,52,0.0,0.0
spider2,-6,-5,0.015625,0.03125,33,32,ok,0,2.0012869944702367,354,542,256.0,9,3,push,1.3828125,0.6475591240695402,0.44580394368686366,0.8663516573772502,0.1728515625,0.529296875,11,22,42,22,28,78,414,22,332,177,0.0,0.003
spider2,-6,-6,0.015625,0.015625,33,32,ok,0,4.0025739889404734,952,532,512.0,8,2,WY,1.0390625,0.7106489344400653,0.8916078873737273,0.8270567795116,0.232421875,0.1298828125,11,22,42,22,26,76,408,34,918,476,0.0,0.003
spider2,-6,-7,0.015625,0.0078125,65,64,ok,0,4.0025739889404806,1904,1016,1024.0,8,2,WY,0.9921875,0.7106489344400715,0.8916078873737284,0.8270567795116,0.232421875,0.06201171875,21,44,82,44,52,152,768,68,1836,906,0.0,0.003
spider2,-6,-8,0.015625,0.00390625,129,128,ok,0,4.002573988940472,3808,1984,2048.0,8,2,WY,0.96875,0.7106489344400635,0.8916078873737262,0.8270567795116,0.232421875,0.0302734375,41,88,162,88,104,304,1488,136,3672,1766,0.0,0.003
